ObservationDate,Agency,Maturity,Coupon,OrigYear,ActualSpread,NewPayUp,predicted_NewPayUp,residual,NewPayUp_missing,is_missing_predicted,is_anomaly,anomaly_residuals,anomaly_threshold,Dealer1SourceSpread,Dealer2AnalyticsSpread,EpsilonBenchSpread,AllDealerAverage,AllDealerAverageDispersion,Dealer1Dealer2Average,Dealer1Dealer2AverageDispersion,AllDealerAverageThresh,Dealer1Dealer2Thresh,UPB,UPBThreshold,TicksThreshold,OrigYearThreshold,UseAllDealerAverage,UseDealer1Dealer2Average,UseDealer2AnalyticsSpread,UseDealer1SourceSpread,Coupon_is_negative,OrigYear_is_negative,AllDealerAverage_is_negative,AllDealerAverageDispersion_is_negative,Dealer1Dealer2Average_is_negative,Dealer1Dealer2AverageDispersion_is_negative,AllDealerAverageThresh_is_negative,Dealer1Dealer2Thresh_is_negative,UPB_is_negative,UPBThreshold_is_negative,TicksThreshold_is_negative,OrigYearThreshold_is_negative,UseAllDealerAverage_is_negative,UseDealer1Dealer2Average_is_negative,UseDealer2AnalyticsSpread_is_negative,UseDealer1SourceSpread_is_negative
06/23/2025,FN,30Y,0.045,2018,5.8753,5.659,5.6315,0.0275,0,0,0,0.5255,0.6037,6.3608,5.659,,,,6.0099,0.7018000000000004,,0.25,148251180.2,5000000.0,3.5,2021,,,5.659,6.3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2016,3.6343,3.3421,3.3307,0.0114,0,0,0,0.4058,0.6037,3.3421,-1.7567,4.1487,,,,5.0988,,0.25,120843406.83,5000000.0,3.5,2021,,,,3.3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2017,4.0756,2.6059,2.5859,0.02,0,0,0,0.3952,0.6037,-3.3192,2.6059,0.2882,,,,5.9251000000000005,,,24279595.7,5000000.0,3.5,2021,,,2.6059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2020,5.4418,4.2148,4.2024,0.0124,0,0,0,0.558,0.6037,2.5888,4.2148,6.1307,4.3114333333333335,1.9159,3.4018,1.6260000000000003,,0.15,29450852.32,5000000.0,3.5,2021,,,4.2148,2.5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.07,2009,2.7021,0.7927,0.796,-0.0033,0,0,0,0.4355,0.6037,-0.1522,0.7927,4.161,,,,0.9449,,,21951723.67,5000000.0,3.5,2021,,,0.7927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.035,2004,4.1692,4.0408,4.0486,-0.0078,0,0,0,0.4501,0.6037,4.4907,4.0408,-0.614,,,4.265750000000001,0.4499000000000004,,,343571520.62,5000000.0,3.5,2021,,,4.0408,4.4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.06,2002,4.3109,2.6809,2.7904,-0.1095,0,0,0,0.4251,0.6037,2.2952,2.6809,,,,2.48805,0.3856999999999999,,,30196010.34,5000000.0,3.5,2021,,,2.6809,2.2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.035,2010,2.244,0.3223,0.3095,0.0128,0,0,0,0.4278,0.6037,3.8318,0.3223,,,,2.07705,3.5095,,,26507103.38,5000000.0,3.5,2021,,,0.3223,3.8318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2012,5.1055,4.1105,4.1067,0.0038,0,0,0,0.4123,0.6037,4.1105,-2.2638,3.2357,,,,6.3743,,,54694091.17,5000000.0,3.5,2021,,,,4.1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.05,2007,5.7761,5.3047,5.2913,0.0134,0,0,0,0.5625,0.6037,5.2827,5.3047,0.4029,3.6634333333333338,4.901800000000001,5.2937,0.0220000000000002,,,121273303.94,5000000.0,3.5,2021,,,5.3047,5.2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.04,2023,3.0637,2.6119,2.5801,0.0318,0,0,0,0.4077,0.6037,2.6119,-3.747,-2.781,,,,6.3589,,,130234230.71,5000000.0,3.5,2021,,,,2.6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2010,3.131,2.6489,2.6738,-0.0249,0,0,0,0.4441,0.6037,0.0,2.6489,-2.0656,,,1.32445,2.6489,,,122862701.95,5000000.0,3.5,2021,,,2.6489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2006,8.2798,3.5456,3.5453,0.0003,0,0,0,0.4193,0.6037,-0.9858,3.5456,2.1187,,,,4.5314,,,12817430.56,5000000.0,3.5,2021,,,3.5456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.045,2008,5.5685,4.8309,4.8545,-0.0236,0,0,0,0.4041,0.6037,4.8309,-0.7286,-3.0369,,,,5.5595,,,82661493.49,5000000.0,3.5,2021,,,,4.8309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.065,2021,2.0322,0.0,0.001,-0.001,0,0,0,0.4533,0.6037,0.0,-6.058,0.5115,,,,6.058,0.25,0.25,30840352.19,5000000.0,3.5,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.035,2018,9.2981,5.2289,5.2508,-0.0219,0,0,0,0.4875,0.6037,4.4704,5.2289,-0.2998,,,4.8496500000000005,0.7585000000000006,,0.25,16481297.03,5000000.0,3.5,2021,,,5.2289,4.4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.035,2003,4.683,1.3552,1.3349,0.0203,0,0,0,0.4197,0.6037,-3.9707,1.3552,4.0223,,,,5.3259,,,22355821.8,5000000.0,3.5,2021,,,1.3552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2019,4.3075,1.6435,1.7237,-0.0802,0,0,0,0.4701,0.6037,4.7109,1.6435,,,,3.1772,3.0674,,0.15,29904960.91,5000000.0,3.5,2021,,,1.6435,4.7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2014,7.934,0.0,0.0001,-0.0001,0,0,0,0.4211,0.6037,,0.0,,,,,,,0.25,10050148.19,5000000.0,3.5,2021,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.055,2008,1.8636,0.0,0.0026,-0.0026,0,0,0,0.4143,0.6037,0.0,-0.3309,-0.499,,,,0.3309,,,44268009.74,5000000.0,3.5,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2012,7.1672,3.6521,3.6121,0.04,0,0,0,0.4441,0.6037,4.3511,3.6521,-0.1128,,,4.0016,0.6989999999999998,,,23694189.33,5000000.0,3.5,2021,,,3.6521,4.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.04,2005,1.1661,0.0,0.001,-0.001,0,0,0,0.5258,0.6037,0.0,0.0,-6.3138,,,0.0,0.0,,,75317894.74,5000000.0,3.5,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2004,3.3494,2.7631,2.7658,-0.0027,0,0,0,0.4223,0.6037,-5.9966,2.7631,2.2657,,,,8.7597,,,182609876.12,5000000.0,3.5,2021,,,2.7631,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2003,2.9105,0.0106,0.0015,0.0091,0,0,0,0.5554,0.6037,0.0,0.0106,3.4132,1.1412666666666669,3.4026,0.0053,0.0106,,,37983889.49,5000000.0,3.5,2021,,,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2006,5.6783,4.0175,4.0302,-0.0127,0,0,0,0.4303,0.6037,4.0175,-3.4044,0.0,,,,7.4219,,,69298492.07,5000000.0,3.5,2021,,,,4.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2015,4.5304,3.4769,3.4618,0.0151,0,0,0,0.4272,0.6037,-2.5774,3.4769,4.8265,,,,6.0543,,0.25,110659858.86,5000000.0,3.5,2021,,,3.4769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.065,2024,4.3752,0.8672,0.8761,-0.0089,0,0,0,0.5465,0.6037,0.0,0.8672,5.622,2.163066666666667,4.7548,0.4336,0.8672,,,33924075.51,5000000.0,3.5,2021,,,0.8672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2002,4.8166,3.4544,3.4506,0.0038,0,0,0,0.4188,0.6037,-1.8784,3.4544,2.3429,,,,5.332800000000001,,,90673935.14,5000000.0,3.5,2021,,,3.4544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.07,2008,0.2028,0.0,0.0031,-0.0031,0,0,0,0.4309,0.6037,0.0,,0.4553,,,,,,,631658449.71,5000000.0,3.5,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.035,2009,4.1769,2.5086,2.4963,0.0123,0,0,0,0.4388,0.6037,3.7134,2.5086,0.0,2.074,2.5086,3.111,1.2048,,,79328869.45,5000000.0,3.5,2021,,,2.5086,3.7134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.04,2019,5.3424,4.4288,4.4443,-0.0155,0,0,0,0.4591,0.6037,-6.0798,4.4288,-3.196,,,,10.5086,,0.25,146022007.68,5000000.0,3.5,2021,,,4.4288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2024,3.027,2.3763,2.4504,-0.0741,0,0,0,0.4727,0.6037,5.3968,2.3763,,,,3.88655,3.0205,,,213634237.03,5000000.0,3.5,2021,,,2.3763,5.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.065,2017,7.953,3.7352,3.7278,0.0074,0,0,0,0.4373,0.6037,3.7352,-2.3398,5.1108,,,,6.074999999999999,,,33596343.04,5000000.0,3.5,2021,,,,3.7352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.05,2013,6.7619,5.5764,5.58,-0.0036,0,0,0,0.448,0.6037,2.642,5.5764,-1.038,,,4.1092,2.9344,,0.25,128730847.46,5000000.0,3.5,2021,,,5.5764,2.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2008,2.3239,1.9133,1.8368,0.0765,0,0,0,0.4378,0.6037,5.0332,1.9133,,,,3.47325,3.1199,,,386173163.52,5000000.0,3.5,2021,,,1.9133,5.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.04,2021,7.434,5.1335,5.1682,-0.0347,0,0,0,0.4437,0.6037,5.1335,,5.211,,,,,0.25,0.25,69547819.34,5000000.0,3.5,2021,,,,5.1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2024,7.1865,2.8032,2.8038,-0.0006,0,0,0,0.4104,0.6037,-1.4144,2.8032,,,,,4.2176,,,37416398.31,5000000.0,3.5,2021,,,2.8032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2004,0.9856,0.1918,0.1895,0.0023,0,0,0,0.4316,0.6037,0.1918,-3.587,4.1088,,,,3.7788,,,211467008.87,5000000.0,3.5,2021,,,,0.1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.035,2017,6.0581,1.9332,1.9412,-0.008,0,0,0,0.4078,0.6037,1.9332,-2.7864,5.9138,,,,4.7196,,0.25,41700064.02,5000000.0,3.5,2021,,,,1.9332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2002,1.0564,0.6225,0.6057,0.0168,0,0,0,0.4711,0.6037,0.6225,-6.2258,-1.7713,,,,6.8483,,,397705701.27,5000000.0,3.5,2021,,,,0.6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.055,2003,5.5018,4.3574,4.3603,-0.0029,0,0,0,0.4728,0.6037,4.3574,-5.9293,-3.0058,,,,10.2867,,,151172269.42,5000000.0,3.5,2021,,,,4.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.05,2004,5.6861,4.9116,4.9136,-0.002,0,0,0,0.4316,0.6037,1.2715,4.9116,-2.7439,,,3.09155,3.6401,,,231891849.39,5000000.0,3.5,2021,,,4.9116,1.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2010,5.1213,3.5185,3.5286,-0.0101,0,0,0,0.3895,0.6037,-2.1953,3.5185,1.8342,,,,5.7138,,,121239797.6,5000000.0,3.5,2021,,,3.5185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2004,9.3844,2.509,2.5002,0.0088,0,0,0,0.4134,0.6037,2.509,-0.7834,2.2067,,,,3.2924,,,29400984.02,5000000.0,3.5,2021,,,,2.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2009,3.4703,2.0954,2.0893,0.0061,0,0,0,0.5222,0.6037,0.0,2.0954,0.0,0.6984666666666667,2.0954,1.0477,2.0954,,,156972075.39,5000000.0,3.5,2021,,,2.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.06,2012,3.7127,1.6263,1.5884,0.0379,0,0,0,0.4668,0.6037,4.369,1.6263,3.0796,3.0249666666666664,2.7427,2.99765,2.7427,,,104528086.67,5000000.0,3.5,2021,,,1.6263,4.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.07,2005,4.5528,2.6729,2.6749,-0.002,0,0,0,0.4283,0.6037,-5.327,2.6729,2.1138,,,,7.9999,,,116455329.28,5000000.0,3.5,2021,,,2.6729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.025,2012,1.6944,0.0,0.0006,-0.0006,0,0,0,0.4193,0.6037,,0.0,-2.7526,,,,,,,129218991.61,5000000.0,3.5,2021,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.07,2016,3.9052,0.0015,0.0007,0.0008,0,0,0,0.4159,0.6037,0.0015,-3.898,0.0,,,,3.8995,,0.25,61091341.36,5000000.0,3.5,2021,,,,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.035,2012,3.4108,2.7904,2.8191,-0.0287,0,0,0,0.4333,0.6037,0.3368,2.7904,-2.585,,,1.5636,2.4536,,,394180226.92,5000000.0,3.5,2021,,,2.7904,0.3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2011,2.5319,1.0588,1.0596,-0.0008,0,0,0,0.411,0.6037,1.0588,-4.4661,3.093,,,,5.5249,,,167664581.01,5000000.0,3.5,2021,,,,1.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.04,2015,7.7841,3.8588,3.8417,0.0171,0,0,0,0.4221,0.6037,-4.4963,3.8588,-0.2334,,,,8.3551,,0.25,63167790.55,5000000.0,3.5,2021,,,3.8588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2004,1.8801,0.7726,0.782,-0.0094,0,0,0,0.4217,0.6037,-3.4966,0.7726,-0.575,,,,4.2692,,,229933202.53,5000000.0,3.5,2021,,,0.7726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2021,5.8976,5.0419,5.0457,-0.0038,0,0,1,0.61,0.6037,3.6557,5.0419,6.2494,4.982333333333333,1.3862,4.3488,1.3862,,0.15,297866220.76,5000000.0,3.5,2021,,,5.0419,3.6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2016,5.0288,4.2351,4.2261,0.009,0,0,0,0.4298,0.6037,4.2351,-2.0703,-6.2798,,,,6.305400000000001,,0.25,325987286.39,5000000.0,3.5,2021,,,,4.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2021,4.5329,0.3837,0.3415,0.0422,0,0,0,0.4513,0.6037,0.3837,-1.7527,2.2622,,,,2.1364,,0.15,65508758.25,5000000.0,3.5,2021,,,,0.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2005,5.7407,0.0,-0.0005,0.0005,0,0,0,0.4136,0.6037,0.0,-1.9217,2.9602,,,,1.9217,,,48132171.88,5000000.0,3.5,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2015,5.4205,0.0,0.0011,-0.0011,0,0,0,0.418,0.6037,-4.2473,0.0,0.8336,,,,4.2473,,0.25,54377440.53,5000000.0,3.5,2021,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.065,2008,9.3944,6.2339,6.221,0.0129,0,0,0,0.4964,0.6037,-0.8635,6.2339,1.0623,,,,7.0974,,,93537619.84,5000000.0,3.5,2021,,,6.2339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2009,9.4266,0.0,-0.0006,0.0006,0,0,0,0.5069,0.6037,0.0,0.0,-2.2329,,,0.0,0.0,,,33464413.28,5000000.0,3.5,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2010,8.315,2.9277,2.92,0.0077,0,0,0,0.4293,0.6037,3.4989,2.9277,-0.7388,,,3.2133000000000003,0.5711999999999997,,,58691443.55,5000000.0,3.5,2021,,,2.9277,3.4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2006,1.537,0.7157,0.7191,-0.0034,0,0,0,0.5119,0.6037,1.4288,0.7157,4.711,2.2851666666666666,3.9953,1.07225,0.7131000000000001,,,390810374.34,5000000.0,3.5,2021,,,0.7157,1.4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.045,2023,8.4157,0.7177,0.6931,0.0246,0,0,0,0.4423,0.6037,-3.2661,0.7177,2.1076,,,,3.9838,,,42081131.15,5000000.0,3.5,2021,,,0.7177,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2013,8.013,2.8586,2.838,0.0206,0,0,0,0.4284,0.6037,-3.0872,2.8586,5.2308,,,,5.9458,,0.25,62979833.08,5000000.0,3.5,2021,,,2.8586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2023,4.8814,0.0,0.0004,-0.0004,0,0,0,0.4237,0.6037,,0.0,-1.5286,,,,,,,67033564.12,5000000.0,3.5,2021,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.025,2009,1.3116,0.0,0.0012,-0.0012,0,0,0,0.6025,0.6037,0.0,0.0,6.291,2.097,6.291,0.0,0.0,,,250618169.25,5000000.0,3.5,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2011,8.0844,2.4119,2.3819,0.03,0,0,0,0.4347,0.6037,-3.9283,2.4119,5.5833,,,,6.3402,,,60519882.52,5000000.0,3.5,2021,,,2.4119,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.045,2024,8.5812,2.7439,2.7419,0.002,0,0,0,0.5108,0.6037,0.0,2.7439,0.952,1.2319666666666669,2.7439,1.37195,2.7439,,,59287056.88,5000000.0,3.5,2021,,,2.7439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2024,1.9983,0.9946,0.9733,0.0213,0,0,0,0.4161,0.6037,0.9946,-1.9853,,,,,2.9799,,,345939921.57,5000000.0,3.5,2021,,,,0.9946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.04,2018,3.2527,1.8829,1.8733,0.0096,0,0,0,0.4906,0.6037,6.1487,1.8829,-5.8038,,,4.0158,4.2658,,0.25,254302262.01,5000000.0,3.5,2021,,,1.8829,6.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.07,2020,1.9012,1.184,1.1556,0.0284,0,0,0,0.4177,0.6037,1.184,-1.8143,4.1482,,,,2.9983,0.25,0.25,516859901.91,5000000.0,3.5,2021,,,,1.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2012,8.8934,6.2037,6.1935,0.0102,0,0,0,0.4546,0.6037,6.2037,,,,,,,,,141872427.17,5000000.0,3.5,2021,,,,6.2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.04,2021,7.0709,6.4085,6.3882,0.0203,0,0,0,0.5149,0.6037,-2.2767,6.4085,,,,,8.6852,,0.15,588478239.08,5000000.0,3.5,2021,,,6.4085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2004,4.1839,0.9073,0.8672,0.0401,0,0,0,0.419,0.6037,-1.0602,0.9073,-4.9525,,,,1.9675,,,127391594.23,5000000.0,3.5,2021,,,0.9073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2020,5.044,3.4281,3.4548,-0.0267,0,0,0,0.5082,0.6037,-5.7477,3.4281,-4.9997,,,,9.1758,,0.15,259030122.44,5000000.0,3.5,2021,,,3.4281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
